Ra	Dec
85.45294382	31.45266574
85.37175921	31.86282482
85.29092839	32.26755166
85.21043666	32.66697424
85.1302698	33.0612165
85.05041405	33.45039848
84.97085605	33.83463648
84.89158287	34.21404322
84.81258194	34.58872794
84.73384109	34.95879655
84.65534847	35.32435177
84.57709258	35.6854932
84.49906224	36.04231749
84.42124657	36.39491843
84.34363499	36.74338703
84.26621717	37.08781166
84.18898308	37.42827811
84.11192292	37.76486971
84.03502714	38.0976674
83.95828643	38.42674982
83.88169168	38.75219339
83.80523402	39.07407239
83.72890474	39.39245904
83.65269538	39.70742355
83.57659761	40.01903422
83.50060331	40.32735747
83.42470452	40.63245794
83.34889345	40.93439851
83.27316244	41.2332404
83.19750402	41.5290432
83.12191082	41.82186493
83.04637563	42.11176208
82.97089137	42.39878968
82.89545107	42.68300134
82.8200479	42.96444929
82.74467512	43.24318443
82.66932612	43.51925638
82.59399439	43.79271348
82.51867351	44.0636029
82.44335716	44.33197061
82.36803912	44.59786146
82.29271324	44.8613192
82.21737347	45.12238649
82.14201384	45.38110498
82.06662845	45.63751532
81.99121145	45.89165717
81.91575711	46.14356926
81.84025972	46.39328939
81.76471365	46.64085449
81.68911334	46.88630062
81.61345327	47.129663
81.53772799	47.37097604
81.46193207	47.61027335
81.38606018	47.8475878
81.31010698	48.0829515
81.23406722	48.31639582
81.15793567	48.54795146
81.08170713	48.7776484
81.00537646	49.005516
80.92893853	49.23158293
80.85238827	49.45587726
80.77572061	49.67842644
80.69893053	49.89925733
80.62201302	50.1183962
80.54496312	50.33586877
80.46777586	50.55170022
80.39044631	50.76591516
80.31296956	50.97853773
80.23534071	51.18959153
80.15755488	51.39909969
80.07960719	51.60708484
80.00149279	51.81356915
79.92320684	52.01857436
79.84474448	52.22212172
79.76610091	52.4242321
79.68727128	52.62492591
79.60825078	52.82422316
79.52903459	53.02214347
79.44961789	53.21870607
79.36999588	53.41392978
79.29016372	53.6078331
79.21011659	53.80043411
79.12984969	53.9917506
79.04935816	54.18179995
78.96863718	54.37059925
78.8876819	54.55816525
78.80648747	54.74451438
78.72504901	54.92966274
78.64336166	55.11362614
78.56142052	55.2964201
78.47922068	55.47805982
78.39675723	55.65856026
78.31402522	55.83793605
78.23101971	56.01620158
78.14773571	56.19337098
78.06416824	56.36945809
77.98031226	56.54447652
77.89616275	56.71843963
77.81171464	56.89136053
77.72696284	57.06325208
77.64190223	57.23412695
77.55652767	57.40399754
77.47083398	57.57287604
77.38481597	57.74077444
77.29846841	57.9077045
77.21178601	58.07367776
77.12476349	58.23870559
77.03739552	58.40279914
76.94967671	58.56596935
76.86160168	58.72822701
76.77316496	58.88958268
76.68436108	59.05004676
76.59518451	59.20962946
76.50562968	59.36834083
76.41569099	59.52619073
76.32536279	59.68318886
76.23463936	59.83934475
76.14351498	59.99466776
76.05198383	60.14916712
75.96004009	60.30285186
75.86767786	60.4557309
75.77489119	60.60781298
75.68167409	60.7591067
75.5880205	60.90962052
75.49392432	61.05936277
75.39937939	61.20834161
75.30437949	61.35656509
75.20891832	61.50404111
75.11298956	61.65077746
75.0165868	61.79678177
74.91970358	61.94206156
74.82233335	62.08662423
74.72446953	62.23047705
74.62610546	62.37362717
74.52723438	62.51608163
74.42784951	62.65784734
74.32794397	62.79893111
74.2275108	62.93933962
74.12654299	63.07907946
74.02503343	63.2181571
73.92297495	63.3565789
73.82036028	63.49435113
73.71718209	63.63147995
73.61343297	63.7679714
73.5091054	63.90383144
73.40419179	64.03906594
73.29868448	64.17368065
73.19257568	64.30768123
73.08585755	64.44107327
72.97852213	64.57386223
72.87056138	64.70605351
72.76196716	64.8376524
72.65273124	64.96866411
72.54284527	65.09909377
72.43230082	65.22894641
72.32108935	65.35822698
72.20920221	65.48694035
72.09663064	65.61509131
71.9833658	65.74268456
71.86939869	65.86972472
71.75472025	65.99621634
71.63932126	66.12216388
71.5231924	66.24757174
71.40632425	66.37244422
71.28870725	66.49678557
71.17033171	66.62059994
71.05118782	66.74389143
70.93126566	66.86666405
70.81055515	66.98892175
70.6890461	67.1106684
70.56672819	67.23190781
70.44359094	67.3526437
70.31962374	67.47287975
70.19481585	67.59261954
70.06915638	67.71186661
69.94263428	67.83062442
69.81523837	67.94889637
69.6869573	68.06668578
69.55777959	68.18399592
69.42769357	68.30083
69.29668745	68.41719114
69.16474925	68.53308242
69.03186682	68.64850685
68.89802787	68.76346738
68.76321992	68.87796689
68.62743031	68.9920082
68.49064623	69.10559409
68.35285466	69.21872724
68.21404243	69.33141031
68.07419614	69.44364587
67.93330226	69.55543644
67.79134702	69.66678448
67.64831647	69.7776924
67.50419647	69.88816253
67.35897268	69.99819717
67.21263055	70.10779853
67.06515531	70.21696879
66.916532	70.32571006
66.76674544	70.43402438
66.61578023	70.54191374
66.46362074	70.64938009
66.31025113	70.7564253
66.15565533	70.86305119
65.99981703	70.96925952
65.84271969	71.075052
65.68434653	71.18043028
65.52468053	71.28539595
65.36370443	71.38995053
65.2014007	71.49409551
65.03775157	71.5978323
64.87273902	71.70116226
64.70634475	71.8040867
64.5385502	71.90660685
64.36933657	72.00872392
64.19868474	72.11043902
64.02657534	72.21175323
63.85298872	72.31266755
63.67790495	72.41318295
63.50130379	72.51330032
63.32316472	72.61302049
63.14346693	72.71234423
62.96218931	72.81127227
62.77931042	72.90980527
62.59480855	73.00794381
62.40866166	73.10568844
62.22084738	73.20303963
62.03134303	73.29999779
61.84012563	73.39656327
61.64717184	73.49273637
61.45245801	73.58851731
61.25596013	73.68390625
61.05765387	73.7789033
60.85751456	73.87350849
60.65551719	73.96772179
60.45163636	74.0615431
60.24584637	74.15497228
60.03812113	74.24800908
59.8284342	74.34065323
59.61675878	74.43290435
59.40306769	74.52476202
59.18733341	74.61622574
58.96952802	74.70729494
58.74962324	74.79796899
58.52759041	74.88824717
58.30340049	74.9781287
58.07702407	75.06761274
57.84843135	75.15669834
57.61759214	75.24538452
57.38447586	75.33367019
57.14905158	75.4215542
56.91128793	75.50903532
56.67115319	75.59611225
56.42861525	75.68278359
56.18364158	75.76904788
55.93619931	75.85490358
55.68625515	75.94034905
55.43377543	76.02538259
55.1787261	76.11000239
54.92107274	76.19420659
54.66078054	76.27799321
54.39781431	76.3613602
54.13213849	76.44430543
53.86371718	76.52682667
53.59251409	76.60892159
53.31849257	76.69058779
53.04161563	76.77182277
52.76184596	76.85262393
52.47914587	76.93298857
52.19347738	77.01291393
51.90480218	77.0923971
51.61308165	77.17143512
51.31827688	77.2500249
51.02034868	77.32816327
50.71925759	77.40584693
50.41496388	77.48307252
50.1074276	77.55983654
49.79660858	77.63613541
49.48246642	77.71196541
49.16496057	77.78732276
48.84405027	77.86220353
48.51969466	77.9366037
48.19185273	78.01051915
47.8604834	78.08394562
47.5255455	78.15687877
47.18699784	78.22931413
46.84479919	78.30124711
46.49890838	78.37267302
46.14928426	78.44358704
45.7958858	78.51398424
45.43867206	78.58385959
45.0776023	78.65320791
44.71263597	78.72202393
44.34373277	78.79030224
43.9708527	78.85803733
43.5939561	78.92522355
43.2130037	78.99185515
42.8279567	79.05792626
42.43877675	79.12343086
42.0454261	79.18836285
41.6478676	79.25271599
41.24606477	79.31648392
40.83998188	79.37966018
40.429584	79.44223815
40.0148371	79.50421115
39.59570806	79.56557234
39.17216481	79.62631477
38.74417638	79.68643141
38.31171297	79.74591507
37.87474604	79.80475849
37.4332484	79.86295427
36.98719428	79.92049493
36.53655945	79.97737286
36.08132127	80.03358037
35.62145881	80.08910966
35.15695295	80.14395284
34.68778645	80.19810191
34.21394407	80.25154881
33.73541267	80.30428537
33.25218131	80.35630334
32.76424132	80.40759442
32.27158648	80.45815021
31.77421303	80.50796225
31.27211987	80.55702201
30.76530858	80.60532093
30.25378359	80.65285038
29.73755225	80.69960168
29.21662494	80.74556612
28.69101518	80.79073498
28.16073975	80.83509947
27.62581873	80.87865083
27.08627567	80.92138027
26.54213765	80.96327899
25.99343535	81.00433823
25.44020318	81.04454921
24.88247937	81.08390321
24.32030599	81.12239153
23.75372908	81.1600055
23.1827987	81.19673654
22.607569	81.23257611
22.02809828	81.26751575
21.444449	81.30154709
20.8566879	81.33466185
20.26488594	81.36685188
19.66911843	81.39810912
19.06946493	81.42842566
18.46600938	81.45779372
17.85883998	81.48620569
17.24804927	81.51365411
16.63373407	81.5401317
16.01599542	81.56563137
15.39493858	81.59014622
14.77067296	81.61366959
14.14331202	81.63619501
13.51297325	81.65771625
12.87977802	81.67822734
12.24385151	81.69772254
11.60532258	81.7161964
10.96432366	81.73364374
10.32099058	81.75005964
9.675462454	81.76543951
9.027881515	81.77977904
8.378392919	81.79307423
7.727144585	81.80532143
7.074286998	81.81651727
6.419973009	81.82665876
5.764357626	81.83574321
5.107597799	81.84376832
4.449852194	81.8507321
3.791280963	81.85663295
3.132045512	81.86146959
2.472308256	81.86524114
1.812232378	81.86794708
1.15198158	81.86958723
0.4917198372	81.8701618
359.8316111	81.86967137
359.1718193	81.86811688
358.5125075	81.86549964
357.8538384	81.86182131
357.1959735	81.85708393
356.5390733	81.85128989
355.8832966	81.84444194
355.2288008	81.83654317
354.5757411	81.82759702
353.9242709	81.81760727
353.2745409	81.80657803
352.6266996	81.79451372
351.9808925	81.78141911
351.3372625	81.76729924
350.6959492	81.75215947
350.057089	81.73600546
349.4208148	81.71884312
348.7872562	81.70067866
348.1565389	81.68151854
347.528785	81.66136948
346.9041126	81.64023841
346.2826359	81.61813251
345.664465	81.59505919
345.0497058	81.57102604
344.43846	81.54604085
343.8308253	81.5201116
343.2268949	81.49324644
342.6267577	81.46545368
342.0304983	81.43674177
341.4381972	81.4071193
340.8499302	81.37659499
340.2657691	81.34517766
339.6857813	81.31287624
339.1100301	81.27969976
338.5385743	81.24565733
337.971469	81.2107581
337.4087647	81.17501132
336.8505083	81.13842627
336.2967425	81.10101226
335.7475061	81.06277864
335.2028342	81.02373479
334.6627581	80.98389008
334.1273055	80.9432539
333.5965006	80.90183564
333.0703639	80.85964464
332.548913	80.81669026
332.0321617	80.77298181
331.520121	80.72852857
331.0127988	80.68333976
330.5102	80.63742459
330.0123268	80.59079217
329.5191783	80.54345158
329.0307513	80.49541182
328.5470401	80.44668182
328.0680363	80.39727043
327.5937295	80.34718642
327.1241068	80.29643848
326.6591534	80.24503521
326.1988523	80.19298511
325.7431849	80.14029659
325.2921304	80.08697795
324.8456665	80.0330374
324.4037693	79.97848304
323.9664133	79.92332287
323.5335715	79.86756476
323.1052157	79.81121648
322.6813162	79.7542857
322.2618423	79.69677995
321.8467621	79.63870667
321.4360428	79.58007315
321.0296504	79.5208866
320.6275501	79.46115407
320.2297065	79.40088253
319.8360832	79.34007881
319.446643	79.27874961
319.0613486	79.21690153
318.6801615	79.15454104
318.303043	79.09167448
317.9299541	79.02830809
317.5608552	78.96444798
317.1957063	78.90010012
316.8344671	78.8352704
316.4770973	78.76996456
316.1235562	78.70418824
315.7738027	78.63794695
315.4277961	78.5712461
315.0854951	78.50409095
314.7468586	78.43648668
314.4118455	78.36843836
314.0804145	78.2999509
313.7525245	78.23102916
313.4281345	78.16167783
313.1072035	78.09190155
312.7896905	78.02170479
312.475555	77.95109197
312.1647562	77.88006735
311.8572538	77.80863514
311.5530077	77.7367994
311.2519779	77.66456411
310.9541247	77.59193316
310.6594085	77.5189103
310.3677903	77.44549922
310.079231	77.3717035
309.793692	77.29752663
309.5111351	77.22297199
309.2315222	77.14804287
308.9548156	77.07274249
308.680978	76.99707395
308.4099724	76.92104028
308.141762	76.84464441
307.8763108	76.76788919
307.6135826	76.69077739
307.3535419	76.61331167
307.0961535	76.53549464
306.8413826	76.45732881
306.5891947	76.37881661
306.3395558	76.2999604
306.0924322	76.22076244
305.8477906	76.14122493
305.6055981	76.06135
305.3658221	75.98113968
305.1284305	75.90059596
304.8933916	75.81972072
304.660674	75.7385158
304.4302468	75.65698295
304.2020793	75.57512385
303.9761414	75.49294014
303.7524033	75.41043334
303.5308354	75.32760496
303.3114089	75.24445641
303.094095	75.16098903
302.8788654	75.07720412
302.6656923	74.99310291
302.454548	74.90868655
302.2454054	74.82395615
302.0382377	74.73891276
301.8330185	74.65355736
301.6297216	74.56789086
301.4283215	74.48191414
301.2287926	74.395628
301.03111	74.30903321
300.835249	74.22213044
300.6411853	74.13492035
300.4488949	74.04740352
300.2583542	73.95958049
300.0695398	73.87145173
299.8824287	73.78301768
299.6969984	73.69427871
299.5132264	73.60523514
299.3310908	73.51588725
299.1505697	73.42623527
298.971642	73.33627936
298.7942863	73.24601967
298.6184821	73.15545625
298.4442087	73.06458914
298.271446	72.97341833
298.100174	72.88194375
297.9303732	72.79016529
297.7620242	72.69808278
297.5951079	72.60569603
297.4296056	72.51300479
297.2654988	72.42000876
297.1027691	72.3267076
296.9413987	72.23310094
296.7813698	72.13918834
296.6226649	72.04496934
296.4652668	71.95044341
296.3091586	71.85561002
296.1543234	71.76046854
296.000745	71.66501835
295.8484069	71.56925876
295.6972931	71.47318904
295.547388	71.37680842
295.3986759	71.2801161
295.2511416	71.18311122
295.1047698	71.08579289
294.9595457	70.98816018
294.8154546	70.89021211
294.6724821	70.79194767
294.5306138	70.69336581
294.3898358	70.59446542
294.2501341	70.49524537
294.1114951	70.39570448
293.9739052	70.29584154
293.8373513	70.19565528
293.7018202	70.09514441
293.567299	69.99430759
293.433775	69.89314345
293.3012357	69.79165056
293.1696685	69.68982746
293.0390615	69.58767266
292.9094024	69.48518461
292.7806795	69.38236175
292.6528811	69.27920244
292.5259956	69.17570503
292.4000116	69.07186781
292.274918	68.96768905
292.1507036	68.86316696
292.0273575	68.75829973
291.9048691	68.65308548
291.7832275	68.54752232
291.6624225	68.44160829
291.5424436	68.33534141
291.4232806	68.22871965
291.3049236	68.12174094
291.1873625	68.01440317
291.0705877	67.90670419
290.9545893	67.79864178
290.839358	67.69021372
290.7248843	67.58141773
290.6111589	67.47225147
290.4981727	67.36271257
290.3859167	67.25279863
290.2743819	67.14250718
290.1635595	67.03183573
290.0534408	66.92078172
289.9440173	66.80934257
289.8352806	66.69751563
289.7272222	66.58529823
289.6198339	66.47268763
289.5131075	66.35968106
289.4070351	66.24627569
289.3016087	66.13246866
289.1968204	66.01825705
289.0926626	65.90363788
288.9891275	65.78860814
288.8862077	65.67316478
288.7838956	65.55730466
288.682184	65.44102463
288.5810655	65.32432146
288.4805329	65.2071919
288.3805792	65.08963262
288.2811974	64.97164024
288.1823805	64.85321134
288.0841217	64.73434245
287.9864142	64.61503001
287.8892513	64.49527045
287.7926265	64.37506012
287.6965331	64.25439532
287.6009648	64.13327227
287.5059152	64.01168718
287.411378	63.88963615
287.3173469	63.76711525
287.2238158	63.64412049
287.1307786	63.52064781
287.0382293	63.39669308
286.9461619	63.27225213
286.8545705	63.1473207
286.7634492	63.02189448
286.6727925	62.8959691
286.5825944	62.76954011
286.4928494	62.64260301
286.403552	62.5151532
286.3146965	62.38718604
286.2262776	62.25869682
286.1382898	62.12968073
286.0507278	62.00013292
285.9635862	61.87004844
285.8768599	61.73942228
285.7905436	61.60824936
285.7046323	61.4765245
285.6191207	61.34424246
285.534004	61.21139791
285.449277	61.07798545
285.3649349	60.94399959
285.2809728	60.80943475
285.1973857	60.67428527
285.114169	60.53854541
285.0313178	60.40220934
284.9488275	60.26527113
284.8666933	60.12772477
284.7849107	59.98956414
284.7034749	59.85078306
284.6223816	59.71137521
284.5416261	59.5713342
284.461204	59.43065355
284.3811108	59.28932665
284.3013422	59.1473468
284.2218938	59.00470719
284.1427612	58.86140093
284.0639402	58.71742097
283.9854264	58.57276021
283.9072156	58.42741138
283.8293037	58.28136714
283.7516865	58.13461999
283.6743597	57.98716236
283.5973194	57.83898652
283.5205614	57.69008463
283.4440816	57.54044873
283.367876	57.3900707
283.2919407	57.23894234
283.2162715	57.08705527
283.1408646	56.93440101
283.0657161	56.7809709
282.990822	56.62675617
282.9161783	56.4717479
282.8417814	56.31593701
282.7676272	56.15931428
282.693712	56.00187034
282.6200319	55.84359565
282.5465832	55.68448051
282.4733621	55.52451507
282.4003648	55.36368931
282.3275876	55.20199302
282.2550267	55.03941584
282.1826784	54.87594722
282.1105391	54.71157644
282.038605	54.54629258
281.9668724	54.38008453
281.8953377	54.212941
281.8239972	54.04485049
281.7528474	53.87580131
281.6818844	53.70578156
281.6111047	53.53477911
281.5405047	53.36278164
281.4700808	53.1897766
281.3998293	53.01575121
281.3297466	52.84069247
281.2598291	52.66458713
281.1900732	52.4874217
281.1204753	52.30918246
281.0510319	52.12985542
280.9817392	51.94942634
280.9125937	51.76788071
280.8435918	51.58520376
280.7747299	51.40138043
280.7060044	51.21639538
280.6374116	51.03023298
280.5689479	50.84287731
280.5006097	50.65431214
280.4323934	50.46452092
280.3642953	50.27348679
280.2963117	50.08119256
280.2284391	49.88762071
280.1606736	49.69275337
280.0930116	49.49657232
280.0254495	49.29905896
279.9579834	49.10019436
279.8906097	48.89995918
279.8233245	48.69833369
279.7561242	48.49529777
279.6890048	48.2908309
279.6219627	48.08491212
279.5549939	47.87752004
279.4880945	47.66863285
279.4212608	47.45822826
279.3544887	47.24628353
279.2877744	47.03277543
279.2211137	46.81768025
279.1545028	46.60097376
279.0879376	46.38263122
279.021414	46.16262736
278.9549278	45.94093637
278.8884749	45.71753186
278.8220512	45.49238687
278.7556524	45.26547384
278.6892741	45.03676461
278.6229121	44.80623039
278.556562	44.57384173
278.4902194	44.33956854
278.4238797	44.10338003
278.3575384	43.86524469
278.291191	43.62513033
278.2248327	43.38300399
278.1584589	43.13883192
278.0920647	42.89257963
278.0256454	42.64421177
277.9591959	42.39369219
277.8927113	42.14098386
277.8261866	41.88604885
277.7596165	41.62884833
277.6929958	41.36934252
277.6263192	41.10749067
277.5595812	40.84325103
277.4927765	40.5765808
277.4258992	40.30743613
277.3589439	40.03577205
277.2919045	39.76154246
277.2247753	39.48470011
277.1575501	39.2051965
277.0902228	38.9229819
277.0227871	38.6380053
276.9552366	38.35021433
276.8875647	38.05955526
276.8197648	37.76597293
276.75183	37.46941072
276.6837533	37.16981047
276.6155276	36.86711245
276.5471455	36.56125533
276.4785996	36.25217605
276.4098822	35.93980986
276.3409854	35.62409018
276.2719012	35.30494856
276.2026213	34.98231464
276.1331372	34.65611604
276.0634402	34.32627833
275.9935215	33.99272492
275.9233718	33.65537701
275.8529818	33.31415348
275.7823416	32.96897084
275.7114414	32.61974311
275.6402709	32.26638174
275.5688195	31.90879552
275.4970763	31.54689049
275.4250302	31.18056979
275.3526695	30.80973361
275.2799823	30.43427903
275.2069563	30.05409992
275.1335788	29.66908682
275.0598367	29.27912678
274.9857164	28.88410327
274.9112037	28.483896
274.8362843	28.07838078
274.760943	27.66742938
274.6851643	27.25090933
274.608932	26.8286838
274.5322294	26.40061136
274.455039	25.96654586
274.3773429	25.52633617
274.2991223	25.079826
274.2203577	24.62685372
274.1410288	24.16725206
274.0611146	23.70084793
273.9805932	23.22746217
273.8994416	22.74690924
273.8176359	22.25899702
273.7351515	21.76352645
273.6519621	21.26029131
273.5680408	20.74907781
273.4833592	20.22966437
273.3978876	19.70182117
273.3115949	19.16530987
273.2244485	18.61988317
273.1364145	18.06528448
273.0474569	17.50124742
272.9575382	16.92749545
272.8666189	16.34374141
272.7746575	15.74968699
272.6816102	15.14502228
272.5874309	14.52942525
272.492071	13.90256116
272.3954793	13.26408201
272.2976017	12.61362598
272.1983807	11.95081675
272.0977558	11.27526288
271.9956626	10.58655714
271.8920332	9.884275795
271.786795	9.167977894
271.6798712	8.437204497
271.5711799	7.691477906
271.4606338	6.930300858
271.3481399	6.153155693
271.2335989	5.359503505
271.1169044	4.548783275
270.9979426	3.720410979
270.8765914	2.873778697
270.7527196	2.008253702
270.6261864	1.123177561
270.4968397	0.2178652326
270.3645157	-0.7083958103
270.2290373	-1.656346435
270.0902126	-2.626756658
269.9478338	-3.620426401
269.8016749	-4.638186162
269.6514898	-5.680897594
269.4970102	-6.749453952
269.3379427	-7.844780386
269.1739659	-8.967834033
269.0047269	-10.11960388
268.8298372	-11.30111034
268.6488679	-12.51340447
268.4613446	-13.7575668
268.2667411	-15.03470568
268.0644713	-16.34595501
267.8538815	-17.69247138
267.6342394	-19.07543039
267.4047221	-20.49602201
267.1644016	-21.95544503
266.9122273	-23.45490014
266.6470048	-24.99558179
266.3673707	-26.57866835
266.0717613	-28.20531053
265.7583743	-29.87661773
265.4251216	-31.59364205
265.0695703	-33.35735974
264.6888687	-35.16864954
264.279652	-37.02826769
263.8379229	-38.93681894
263.3588953	-40.89472306
262.8367921	-42.90217579
262.2645763	-44.95910334
261.6335917	-47.06510847
260.9330741	-49.21940584
260.1494776	-51.42074272
259.2655295	-53.66729897
258.2588802	-55.95655648
257.1001355	-58.28512187
255.7499279	-60.648475
254.1544511	-63.04059546
252.2384866	-65.45338205
249.8942375	-67.87570838
246.9630429	-70.29181683
243.2050104	-72.67846963
238.2491049	-74.99970691
231.5176654	-77.19701137
222.148833	-79.17141563
209.0881113	-80.75672127
191.890342	-81.70808582
172.4148874	-81.79033687
154.554292	-80.97575023
140.7048495	-79.47272862
130.7214033	-77.5343677
123.5685693	-75.34179074
118.329969	-73.00442508
114.3792438	-70.58698046
111.313031	-68.12910349
108.8713297	-65.65638507
106.8830045	-63.18622681
105.2323777	-60.73100767
103.8391279	-58.29985157
102.6460575	-55.89965489
101.6114885	-53.53571015
100.7044161	-51.2121021
99.90134366	-48.93197124
99.18416619	-46.69769785
98.53872321	-44.51103667
97.95378965	-42.37321996
97.42035862	-40.28503961
96.9311231	-38.24691452
