Ra	Dec
112.9995711	-46.61821675
115.0620971	-45.92240561
117.0708177	-45.19095707
119.0260381	-44.42575279
120.9283827	-43.62862979
122.7787473	-42.80137123
124.5782554	-41.94569946
126.3282164	-41.06327085
128.0300882	-40.1556724
129.6854437	-39.22441966
131.2959409	-38.27095598
132.8632974	-37.2966527
134.389268	-36.30281017
135.8756264	-35.29065937
137.3241489	-34.26136415
138.7366022	-33.21602368
140.114733	-32.15567524
141.4602594	-31.08129723
142.7748649	-29.99381219
144.0601937	-28.89408991
145.3178473	-27.78295054
146.5493822	-26.66116762
147.7563088	-25.52947111
148.940091	-24.38855026
150.1021465	-23.23905644
151.2438472	-22.08160579
152.3665208	-20.91678186
153.4714521	-19.74513801
154.5598848	-18.5671998
155.6330237	-17.3834672
156.6920365	-16.19441671
157.7380564	-15.00050339
158.7721843	-13.80216278
159.7954914	-12.5998127
160.809021	-11.39385505
161.8137918	-10.18467739
162.8107999	-8.972654619
163.8010213	-7.758150429
164.7854144	-6.541518826
165.7649222	-5.323105527
166.7404754	-4.103249344
167.712994	-2.882283524
168.6833901	-1.660537063
169.6525703	-0.4383359976
170.621438	0.783995324
171.5908959	2.006132972
172.5618482	3.227752173
173.5352029	4.448526043
174.5118747	5.668124304
175.4927867	6.886211993
176.4788733	8.102448134
177.4710825	9.316484391
178.4703781	10.52796367
179.4777426	11.73651869
180.4941791	12.94177048
181.5207143	14.14332685
182.5584006	15.34078077
183.6083187	16.53370866
184.6715801	17.72166866
185.7493293	18.90419873
186.8427462	20.08081471
187.9530487	21.2510083
189.0814941	22.41424486
190.2293817	23.56996113
191.3980544	24.71756291
192.5888998	25.85642246
193.8033517	26.98587596
195.0428904	28.10522075
196.3090431	29.21371245
197.6033829	30.31056209
198.9275275	31.394933
200.2831367	32.46593781
201.6719086	33.52263526
203.0955745	34.56402716
204.555892	35.58905527
206.0546363	36.59659842
207.5935888	37.58546977
209.1745238	38.55441436
210.7991917	39.50210707
212.4692995	40.42715115
214.1864871	41.32807742
215.9523007	42.20334431
217.7681617	43.05133905
219.6353316	43.87038004
221.5548732	44.65872086
223.5276083	45.41455588
225.5540718	46.13602799
227.6344645	46.82123843
229.7686035	47.46825906
231.9558746	48.07514707
234.1951859	48.63996231
236.4849269	49.16078699
238.8229344	49.63574783
241.2064686	50.06304001
243.6322018	50.44095281
246.0962219	50.76789586
248.5940535	51.04242565
251.1206962	51.26327107
253.6706831	51.42935715
256.2381556	51.53982597
258.8169544	51.59405389
261.4007234	51.59166412
263.9830221	51.53253421
266.5574409	51.41679799
269.1177162	51.24484186
271.6578384	51.01729573
274.1721492	50.735019
276.655425	50.39908225
279.1029425	50.0107456
281.510527	49.57143461
283.8745809	49.08271472
286.1920958	48.54626525
288.4606477	47.96385365
290.6783783	47.33731093
292.8439658	46.66850866
294.9565869	45.95933803
297.0158722	45.21169136
299.0218593	44.42744588
300.974944	43.60845016
302.8758317	42.75651287
304.7254906	41.87339377
306.5251084	40.96079684
308.2760506	40.02036519
309.979825	39.05367766
311.6380479	38.06224679
313.2524158	37.04751794
314.8246804	36.01086944
316.3566273	34.95361349
317.8500576	33.87699769
319.3067738	32.78220707
320.7285668	31.67036649
322.1172066	30.54254326
323.4744347	29.39974995
324.8019578	28.24294733
326.1014438	27.07304732
327.3745191	25.89091597
328.6227662	24.69737634
329.8477231	23.49321145
331.0508832	22.279167
332.2336957	21.05595412
333.3975666	19.82425193
334.5438599	18.58471007
335.6738999	17.33795109
336.7889727	16.0845727
337.8903285	14.82514998
338.9791841	13.56023745
340.0567253	12.29037108
341.1241094	11.01607016
342.1824681	9.737839143
343.2329095	8.456169384
344.2765217	7.171540833
345.3143746	5.884423648
346.3475233	4.595279772
347.3770103	3.304564462
348.4038686	2.012727785
349.4291243	0.7202160825
350.4537988	-0.5725265815
351.4789125	-1.865056986
352.5054865	-3.156931321
353.534546	-4.447703759
354.5671225	-5.736925004
355.604257	-7.024140832
356.6470021	-8.308890604
357.6964254	-9.590705738
358.7536115	-10.86910815
359.8196652	-12.14360862
0.8957139891	-13.41370515
1.982910775	-14.67888122
3.082436356	-15.93860395
4.195502104	-17.19232225
5.323352402	-18.43946482
6.46726702	-19.67943812
7.628563322	-20.91162414
8.808598299	-22.13537821
10.00877033	-23.3500266
11.23052065	-24.55486401
12.47533436	-25.74915107
13.74474104	-26.93211157
15.04031462	-28.10292975
16.36367261	-29.26074743
17.71647434	-30.40466111
19.10041819	-31.53371897
20.51723746	-32.64691799
21.96869478	-33.74320098
23.45657465	-34.82145378
24.98267404	-35.88050261
26.54879052	-36.91911166
28.15670782	-37.935981
29.80817824	-38.92974501
31.50490196	-39.89897138
33.24850258	-40.84216088
35.040499	-41.75774804
36.88227323	-42.64410308
38.77503431	-43.49953508
40.71977841	-44.32229679
42.71724545	-45.11059128
44.76787298	-45.86258059
46.87174808	-46.57639657
49.02855882	-47.25015417
51.23754677	-47.88196717
53.49746264	-48.46996626
55.80652743	-49.01231965
58.16240169	-49.50725561
60.56216554	-49.95308679
63.00231211	-50.34823572
65.47875663	-50.69126064
67.98686301	-50.98088116
70.52148877	-51.21600237
73.07704833	-51.39573689
75.64759334	-51.51942353
78.22690791	-51.58664192
80.80861494	-51.59722226
83.38628963	-51.55124983
85.95357486	-51.44906379
88.50429376	-51.29125062
91.03255438	-51.0786322
93.53284242	-50.81224942
96.00009869	-50.49334175
98.42977912	-50.12332408
100.8178964	-49.70376139
103.1610434	-49.23634258
105.456399	-48.72285416
107.7017193	-48.16515467
109.8953153	-47.56515049
112.0360205	-46.92477354
114.123151	-46.24596129
116.1564602	-45.5306391
118.1360909	-44.7807052
120.0625271	-43.99801811
121.9365458	-43.18438645
123.7591711	-42.34156099
125.531632	-41.47122867
127.2553226	-40.57500843
128.9317667	-39.65444858
130.5625866	-38.71102542
132.1494753	-37.74614308
133.6941729	-36.76113413
135.1984463	-35.75726099
136.6640722	-34.73571787
138.0928231	-33.69763313
139.4864556	-32.64407197
140.8467018	-31.57603932
142.1752615	-30.49448285
143.4737973	-29.40029606
144.7439306	-28.29432141
145.9872384	-27.17735336
147.2052524	-26.05014142
148.3994578	-24.91339309
149.5712931	-23.7677767
150.722151	-22.61392419
151.8533794	-21.45243367
152.9662823	-20.28387201
154.0621221	-19.1087772
155.142121	-17.92766063
156.2074634	-16.74100927
157.2592981	-15.54928775
158.2987404	-14.35294028
159.3268747	-13.15239258
160.3447568	-11.94805361
161.3534164	-10.74031728
162.3538596	-9.529564078
163.3470712	-8.316162644
164.3340174	-7.100471233
165.315648	-5.882839175
166.292899	-4.663608271
167.266695	-3.443114149
168.2379513	-2.221687588
169.2075769	-0.9996558172
170.1764763	0.2226561984
171.1455522	1.444924494
172.1157078	2.666824838
173.0878492	3.888031467
174.0628875	5.108215815
175.0417419	6.32704522
176.0253412	7.544181621
177.014627	8.759280214
178.0105554	9.971988083
179.0141001	11.18194278
180.0262546	12.38877088
181.0480344	13.59208641
182.0804798	14.79148934
183.1246584	15.98656386
184.1816672	17.1768767
185.2526354	18.36197526
186.3387264	19.54138576
187.4411405	20.71461119
188.5611167	21.88112921
189.6999349	23.04038993
190.8589179	24.19181361
192.0394326	25.33478813
193.2428918	26.46866652
194.4707545	27.59276419
195.7245265	28.70635619
197.00576	29.8086743
198.3160528	30.89890402
199.6570458	31.97618153
201.0304203	33.03959057
202.4378933	34.08815934
203.8812114	35.1208574
205.3621432	36.13659268
206.8824688	37.13420864
208.443968	38.11248169
210.0484046	39.07011896
211.6975083	40.00575655
213.3929531	40.91795835
215.136332	41.80521574
216.9291278	42.66594819
218.7726801	43.49850507
220.668148	44.30116886
222.6164695	45.07216003
224.6183169	45.80964377
226.6740502	46.5117388
228.7836686	47.17652854
230.9467613	47.80207466
233.1624609	48.38643324
235.429399	48.9276734
237.7456692	49.42389834
240.108798	49.87326856
242.5157273	50.27402675
244.9628106	50.6245239
247.4458266	50.92324578
249.9600088	51.16883904
252.5000951	51.36013593
255.0603953	51.49617661
257.6348748	51.57622818
260.2172536	51.5997995
262.8011147	51.56665102
265.3800193	51.47679934
267.9476222	51.33051607
270.497784	51.12832115
273.0246737	50.87097104
275.5228588	50.55944228
277.9873794	50.19491124
280.4138044	49.77873105
282.7982691	49.31240654
285.137495	48.79756835
287.4287916	48.23594696
289.6700446	47.6293475
291.8596911	46.97962593
293.9966844	46.28866717
296.0804534	45.55836541
298.1108554	44.79060686
300.0881285	43.987255
302.0128425	43.15013822
303.8858511	42.28103984
305.7082469	41.38169032
307.4813192	40.45376133
309.2065152	39.49886164
310.8854054	38.51853448
312.5196533	37.51425614
314.1109884	36.48743572
315.6611833	35.43941566
317.1720342	34.37147301
318.645345	33.2848213
320.0829133	32.18061272
321.48652	31.05994066
322.8579205	29.92384249
324.1988381	28.77330241
325.5109593	27.6092544
326.7959297	26.43258522
328.0553522	25.2441373
329.2907854	24.04471171
330.5037431	22.83507094
331.6956947	21.61594166
332.8680659	20.38801737
334.0222399	19.15196097
335.1595589	17.90840713
336.2813263	16.6579647
337.3888084	15.40121889
338.4832371	14.13873341
339.5658122	12.8710525
340.6377037	11.59870287
341.7000546	10.32219558
342.7539836	9.042027789
343.8005877	7.758684466
344.8409446	6.472640073
345.8761161	5.184360131
346.90715	3.894302779
347.9350834	2.602920284
348.9609451	1.310660515
349.9857584	0.01796840283
351.0105439	-1.274712624
352.0363219	-2.566939205
353.0641155	-3.858266619
354.0949529	-5.148247346
355.1298704	-6.436429609
356.169915	-7.722355905
357.216147	-9.005561492
358.269643	-10.28557285
359.331498	-11.56190608
0.4028289982	-12.83406526
1.484776722	-14.10154077
2.578508882	-15.36380747
3.68522252	-16.62032288
4.806146565	-17.87052523
5.942544254	-19.11383145
7.095715427	-20.34963506
8.266998639	-21.57730392
9.45777306	-22.79617793
10.66946007	-24.00556663
11.90352453	-25.20474661
13.16147552	-26.39295891
14.44486663	-27.56940632
15.75529547	-28.73325048
17.09440239	-29.88360907
18.4638682	-31.01955284
19.86541069	-32.14010266
21.30077969	-33.24422658
22.77175059	-34.33083697
24.28011581	-35.39878774
25.82767409	-36.44687189
27.41621727	-37.47381919
29.04751422	-38.47829439
30.72329157	-39.45889593
32.44521104	-40.41415532
34.21484296	-41.34253745
36.03363603	-42.24244183
37.90288298	-43.11220521
39.82368241	-43.95010563
41.79689693	-44.75436817
43.8231082	-45.52317264
45.90256962	-46.25466346
48.03515784	-46.94696175
50.2203245	-47.59817995
52.45705023	-48.20643886
54.74380295	-48.76988706
57.07850313	-49.28672264
59.45849851	-49.75521676
61.88055109	-50.17373865
64.34083886	-50.54078141
66.83497414	-50.85498786
69.35804008	-51.11517543
71.90464558	-51.32035932
74.46899808	-51.46977279
77.04499227	-51.56288374
79.62631183	-51.59940679
82.20654021	-51.5793102
84.77927578	-51.50281732
87.33824623	-51.37040246
89.87741746	-51.18278135
92.39109223	-50.94089675
94.87399487	-50.64589974
97.32133957	-50.2991277
99.7288804	-49.90207986
102.092943	-49.45639141
104.4104382	-48.96380716
106.67886	-48.42615549
108.8962686	-47.8453235
111.0612629	-47.22323381
113.172943	-46.56182343
115.2308678	-45.86302505
117.2350075	-45.1287508
119.1856958	-44.36087859
121.0835808	-43.5612408
122.929579	-42.73161537
124.7248302	-41.87371891
126.4706573	-40.98920177
128.1685286	-40.07964468
129.8200247	-39.14655689
131.4268092	-38.19137542
132.9906032	-37.21546535
134.5131632	-36.22012093
135.9962633	-35.20656723
137.4416792	-34.17596238
138.851176	-33.12940007
140.2264979	-32.0679124
141.56936	-30.9924728
142.8814424	-29.90399916
144.1643857	-28.80335685
145.4197874	-27.6913619
146.6492001	-26.56878399
147.85413	-25.43634945
149.0360371	-24.29474418
150.1963349	-23.14461641
151.3363915	-21.98657939
152.4575308	-20.82121398
153.561034	-19.64907106
154.6481414	-18.47067391
155.7200545	-17.2865204
156.777938	-16.09708513
157.8229221	-14.9028214
158.8561053	-13.70416317
159.8785559	-12.50152682
160.8913155	-11.29531295
161.8954004	-10.08590799
162.8918051	-8.873685805
163.8815039	-7.659009213
164.8654538	-6.44223145
165.8445967	-5.22369759
166.8198623	-4.003745915
167.7921697	-2.78270926
168.7624306	-1.560916319
169.7315512	-0.3386929327
170.7004347	0.8836366316
171.6699839	2.10574842
172.6411032	3.327317527
173.6147011	4.548016824
174.5916929	5.767515682
175.5730026	6.985478671
176.5595656	8.201564235
177.5523312	9.415423339
178.5522647	10.62669807
179.5603503	11.8350202
180.577593	13.04000969
181.6050216	14.24127313
182.6436908	15.43840213
183.6946839	16.63097163
184.7591152	17.81853808
185.838132	19.00063764
186.9329175	20.17678415
188.0446928	21.34646713
189.1747188	22.50914957
190.3242987	23.66426565
191.4947789	24.81121836
192.6875511	25.949377
193.9040533	27.0780745
195.1457697	28.1966047
196.4142316	29.30421953
197.7110162	30.400126
199.037745	31.48348321
200.3960815	32.55339924
201.787727	33.60892806
203.2144157	34.64906638
204.6779072	35.67275064
206.1799781	36.67885407
207.7224101	37.66618402
209.3069767	38.63347948
210.9354257	39.57940914
212.60946	40.50256995
214.3307131	41.40148634
216.1007226	42.27461042
217.9208981	43.12032319
219.7924866	43.93693711
221.7165328	44.72270014
223.6938367	45.47580162
225.7249075	46.19438011
227.8099158	46.87653343
229.9486448	47.52033115
232.1404421	48.12382949
234.3841739	48.68508888
236.6781843	49.20219391
239.0202624	49.67327558
241.4076189	50.09653552
243.8368762	50.47027159
246.3040732	50.79290432
248.8046876	51.06300332
251.3336765	51.27931271
253.8855358	51.44077469
256.4543765	51.54655022
259.0340172	51.59603581
261.6180891	51.58887575
264.2001481	51.52496913
266.7737912	51.40447132
269.3327707	51.22778977
271.8711016	50.99557453
274.3831582	50.70870379
276.8637555	50.36826531
279.308214	49.97553449
281.712406	49.53195009
284.0727827	49.03908863
286.3863852	48.4986383
288.6508375	47.91237335
290.864328	47.28212956
293.0255785	46.60978141
295.1338057	45.89722141
297.1886768	45.14634163
299.1902618	44.35901786
301.1389849	43.53709616
303.0355758	42.68238179
304.8810234	41.79663046
306.6765321	40.88154155
308.4234817	39.93875322
310.1233905	38.9698391
311.7778832	37.97630639
313.3886623	36.95959506
314.9574836	35.92107808
316.4861349	34.86206237
317.9764186	33.78379039
319.4301367	32.68744221
320.8490792	31.57413791
322.2350143	30.44494026
323.5896808	29.3008575
324.9147828	28.14284632
326.2119849	26.97181479
327.48291	25.78862534
328.7291371	24.59409768
329.9522008	23.38901166
331.1535907	22.17411007
332.3347524	20.95010132
333.4970885	19.71766206
334.6419598	18.47743961
335.7706872	17.23005441
336.8845539	15.97610225
337.9848073	14.71615644
339.0726614	13.45076993
340.1492998	12.18047725
341.2158774	10.9057964
342.2735238	9.627230713
343.3233455	8.34527055
344.3664289	7.060394996
345.4038427	5.773073481
346.4366407	4.483767344
347.4658647	3.192931361
348.4925468	1.901015238
349.5177127	0.6084650741
350.5423837	-0.6842751912
351.56758	-1.976762346
352.5943231	-3.268552473
353.6236385	-4.559199519
354.6565584	-5.848253845
355.6941246	-7.135260766
356.7373909	-8.419759056
357.7874262	-9.701279421
358.8453167	-10.97934293
359.9121689	-12.2534594
0.9891122642	-13.52312572
2.077301937	-14.7878241
3.177921118	-16.04702025
4.29218379	-17.30016152
5.42133715	-18.54667489
6.566663957	-19.78596488
7.729484738	-21.01741142
8.91115979	-22.24036757
10.11309093	-23.4541571
11.3367229	-24.65807207
12.58354439	-25.85137018
13.85508855	-27.03327212
15.15293284	-28.2029588
16.47869814	-29.35956845
17.83404699	-30.50219375
19.22068062	-31.62987885
20.64033477	-32.74161642
22.09477392	-33.83634476
23.58578369	-34.91294499
25.11516124	-35.9702384
26.6847032	-37.00698406
28.29619096	-38.02187682
29.95137287	-39.01354573
31.65194319	-39.98055312
33.39951741	-40.92139443
35.19560368	-41.83449904
37.04157044	-42.7182322
38.9386099	-43.57089841
40.88769792	-44.39074637
42.88955033	-45.17597574
44.94457664	-45.92474599
47.05283186	-46.6351875
49.21396803	-47.30541494
51.42718685	-47.93354326
53.69119579	-48.517706
56.00416981	-49.05607602
58.36372144	-49.54688822
60.76688182	-49.988464
63.21009543	-50.37923674
65.68923057	-50.71777774
68.19960746	-51.00282164
70.73604474	-51.23329053
73.29292419	-51.40831565
75.86427246	-51.52725575
78.44385726	-51.58971133
81.02529453	-51.59553402
83.60216218	-51.54483049
86.16811542	-51.43796092
88.7169988	-51.27553189
91.24294998	-51.05838414
93.74049126	-50.78757572
96.20460562	-50.46436141
98.63079524	-50.09016926
101.0151215	-49.66657522
103.3542268	-49.19527691
105.6453395	-48.67806737
107.8862632	-48.11680953
110.0753544	-47.51341226
112.2114883	-46.86980818
114.2940194	-46.18793391
116.3227352	-45.46971259
118.2978088	-44.71703915
120.21975	-43.93176785
122.0893577	-43.11570233
123.9076746	-42.27058785
125.6759442	-41.39810544
127.3955725	-40.49986787
129.0680922	-39.57741714
130.6951321	-38.63222324
132.2783895	-37.665684
133.8196071	-36.67912581
135.3205528	-35.67380508
136.7830031	-34.65091022
138.2087292	-33.611564
139.5994858	-32.5568263
140.957002	-31.48769697
142.2829746	-30.4051189
143.5790627	-29.30998107
144.8468835	-28.20312167
146.0880104	-27.08533119
147.3039709	-25.9573554
148.4962461	-24.81989832
149.6662705	-23.67362507
150.8154329	-22.51916455
151.9450773	-21.35711213
153.0565041	-20.18803208
154.150972	-19.01246002
155.2297001	-17.83090517
156.2938695	-16.64385251
157.344626	-15.45176483
158.3830822	-14.2550847
159.41032	-13.05423632
160.4273928	-11.8496273
161.4353283	-10.64165033
162.4351306	-9.430684844
163.4277828	-8.217098517
164.4142497	-7.001248787
165.3954798	-5.783484289
166.3724079	-4.564146242
167.3459578	-3.343569808
168.3170443	-2.122085412
169.2865758	-0.9000200426
170.2554565	0.3223014697
171.2245892	1.544555184
172.1948772	2.766416786
173.1672268	3.98756032
174.14255	5.207656915
175.1217664	6.426373498
176.105806	7.643371479
177.0956114	8.858305409
178.0921403	10.07082161
179.0963679	11.28055675
180.1092894	12.48713637
181.1319224	13.69017337
182.1653096	14.88926642
183.2105208	16.08399829
184.2686558	17.27393409
185.3408465	18.45861952
186.4282595	19.63757884
187.5320984	20.81031297
188.6536055	21.97629729
189.7940645	23.13497944
190.9548018	24.28577697
192.1371884	25.42807488
193.342641	26.56122307
194.5726227	27.68453359
195.8286433	28.79727787
197.1122593	29.89868382
198.4250722	30.98793281
199.7687268	32.06415663
201.1449077	33.12643433
202.5553351	34.17378917
204.001758	35.20518548
205.4859466	36.21952573
207.0096821	37.21564764
208.5747438	38.1923217
210.1828938	39.14824891
211.8358585	40.08205908
213.5353065	40.99230977
215.2828232	41.87748598
217.0798812	42.73600089
218.927807	43.56619779
220.8277431	44.36635338
222.7806075	45.13468281
224.7870485	45.86934658
226.8473982	46.56845955
228.9616234	47.2301023
231.1292771	47.8523349
233.3494516	48.43321329
235.6207347	48.97080811
237.9411732	49.46322596
240.3082448	49.90863275
242.7188414	50.30527878
245.1692671	50.65152489
247.6552523	50.94586895
250.171986	51.1869719
252.7141662	51.37368231
255.2760689	51.50505847
257.8516337	51.5803871
260.4345633	51.59919777
263.0184329	51.56127234
265.5968057	51.466649
268.1633482	51.31562069
270.7119418	51.10872797
273.2367845	50.84674676
275.7324798	50.53067156
278.1941094	50.16169491
280.6172881	49.74118412
282.9981994	49.27065607
285.3336139	48.75175128
287.6208901	48.18620797
289.8579612	47.57583695
292.0433092	46.92249794
294.1759294	46.22807787
296.2552886	45.49447136
298.2812787	44.72356374
300.2541678	43.91721639
302.174552	43.0772547
304.0433073	42.20545823
305.8615449	41.30355305
307.6305693	40.37320603
309.3518399	39.41602083
311.0269367	38.43353539
312.65753	37.42722061
314.2453544	36.39848022
315.7921856	35.34865132
317.2998214	34.27900578
318.7700658	33.19075205
320.204716	32.08503747
321.6055512	30.96295077
322.9743246	29.82552491
324.312757	28.67373987
325.6225316	27.50852569
326.9052909	26.33076539
328.1626341	25.14129794
329.3961163	23.94092115
330.6072477	22.73039448
331.7974942	21.5104418
332.9682778	20.28175404
334.1209784	19.04499167
335.256935	17.80078719
336.3774478	16.54974743
337.4837802	15.29245576
338.5771615	14.02947424
339.6587887	12.7613456
340.7298297	11.48859521
341.7914254	10.21173291
342.8446924	8.931254809
343.8907262	7.647644965
344.9306031	6.361377044
345.9653834	5.072915905
346.9961141	3.782719151
348.0238316	2.491238632
349.0495639	1.198921921
350.0743341	-0.09378623066
351.0991627	-1.386442456
352.1250701	-2.678603342
353.1530796	-3.969823996
354.1842202	-5.259656609
355.2195288	-6.547648998
356.2600534	-7.833343131
357.3068556	-9.116273613
358.3610133	-10.39596614
359.4236235	-11.6719359
0.4958046401	-12.94368594
1.578699853	-14.21070543
2.67347908	-15.47246789
3.781341883	-16.72842934
4.903519912	-17.97802638
6.041279315	-19.2206741
7.195923017	-20.45576401
8.368792816	-21.68266179
9.561271258	-22.90070498
10.77478321	-24.1092005
12.01079708	-25.30742218
13.27082554	-26.49460803
14.55642573	-27.66995761
15.86919872	-28.83262908
17.21078814	-29.98173644
18.58287784	-31.11634648
19.98718824	-32.23547589
21.42547133	-33.33808832
22.89950395	-34.42309149
24.41107917	-35.48933449
25.96199534	-36.53560529
27.55404262	-37.56062846
29.18898672	-38.56306347
30.86854927	-39.54150342
32.59438491	-40.49447447
34.3680545	-41.42043625
36.1909945	-42.31778321
38.06448232	-43.18484733
39.9895979	-44.01990234
41.9671815	-44.82116959
43.99778858	-45.58682593
46.08164234	-46.31501376
48.21858516	-47.00385336
50.40803057	-47.65145765
52.64891746	-48.25594948
54.93966889	-48.81548126
57.27815811	-49.32825676
59.66168418	-49.79255492
62.08696017	-50.20675485
64.55011614	-50.56936171
67.04671909	-50.87903243
69.57181088	-51.1346006
72.11996476	-51.33509931
74.68535951	-51.47978118
77.26186939	-51.56813464
79.84316673	-51.59989551
82.42283326	-51.57505352
84.99447528	-51.49385325
87.55183785	-51.3567896
90.08891285	-51.16459776
92.60003658	-50.91823846
95.07997321	-50.61887896
97.52398145	-50.26787082
99.92786313	-49.86672523
102.2879932	-49.41708715
104.6013322	-48.92070887
106.8654227	-48.37942416
109.0783712	-47.79512347
111.2388202	-47.16973088
113.3459099	-46.50518325
115.3992351	-45.80341165
117.3987982	-45.06632539
119.3449605	-44.29579852
121.2383941	-43.49365875
123.0800353	-42.66167875
124.8710405	-41.80156936
126.6127454	-40.91497488
128.3066286	-40.00346979
129.9542783	-39.068557
131.5573633	-38.11166722
133.1176081	-37.13415932
134.6367709	-36.13732142
136.1166261	-35.12237272
137.5589487	-34.09046563
138.965502	-33.04268842
140.3380276	-31.98006798
141.6782378	-30.90357286
142.9878094	-29.81411626
144.2683789	-28.71255921
145.5215402	-27.59971361
146.7488416	-26.4763453
147.9517855	-25.34317703
149.1318277	-24.20089135
150.2903777	-23.05013338
151.4287999	-21.89151348
152.5484142	-20.72560986
153.6504983	-19.55297093
154.7362892	-18.37411772
155.8069849	-17.18954601
156.8637471	-15.99972849
157.9077035	-14.80511675
158.9399495	-13.60614314
159.9615513	-12.40322266
160.973548	-11.1967546
161.9769543	-9.987124277
162.9727626	-8.774704537
163.9619456	-7.559857324
164.945459	-6.342935122
165.9242437	-5.124282368
166.8992282	-3.904236831
167.871331	-2.683130938
168.8414632	-1.461293091
169.8105307	-0.2390489489
170.7794365	0.983277296
171.7490835	2.205361656
172.7203763	3.426879081
173.6942239	4.647502191
174.6715423	5.866899994
175.6532564	7.084736585
176.6403026	8.300669817
177.6336315	9.514349945
178.6342101	10.72541823
179.643024	11.93350548
180.6610803	13.13823057
181.6894099	14.33919887
182.7290698	15.53600063
183.781146	16.72820925
184.8467554	17.91537953
185.9270484	19.09704577
187.0232113	20.27271983
188.1364686	21.44188901
189.2680848	22.60401393
190.4193666	23.75852617
191.5916645	24.90482594
192.7863742	26.04227949
194.0049374	27.1702165
195.2488427	28.28792734
196.5196255	29.39466016
197.8188669	30.48961797
199.1481923	31.57195558
200.5092687	32.64077655
201.9038007	33.69512999
203.3335253	34.73400753
204.8002042	35.75634026
206.3056151	36.76099579
207.8515402	37.7467756
209.4397517	38.71241267
211.071995	39.65656946
212.7499685	40.57783659
214.4752994	41.47473214
216.249516	42.34570186
218.0740163	43.18912057
219.9500324	44.00329477
221.8785906	44.78646688
223.8604686	45.53682125
225.8961496	46.25249216
227.985774	46.93157412
230.1290904	47.57213447
232.3254078	48.17222861
234.5735502	48.72991771
236.8718164	49.24328887
239.2179473	49.71047755
241.6091041	50.12969199
244.0418591	50.49923886
246.5122025	50.81754977
249.0155654	51.08320763
251.5468627	51.29497196
254.1005534	51.45180234
256.6707191	51.55287867
259.2511571	51.59761775
261.8354861	51.58568503
264.4172598	51.51700116
