Ra	Dec
290.7770828	-52.47062521
290.5410421	-52.13640449
290.305872	-51.79787744
290.0715285	-51.45493335
289.8379674	-51.10745717
289.605144	-50.75532929
289.3730133	-50.3984253
289.1415298	-50.03661576
288.9106477	-49.66976596
288.6803204	-49.29773564
288.4505009	-48.92037871
288.2211415	-48.53754293
287.9921936	-48.14906962
287.7636081	-47.75479329
287.5353348	-47.35454129
287.3073227	-46.94813341
287.0795197	-46.53538144
286.8518728	-46.11608876
286.6243274	-45.69004987
286.396828	-45.25704983
286.1693175	-44.81686373
285.9417372	-44.36925614
285.7140271	-43.91398045
285.4861251	-43.45077817
285.2579673	-42.97937826
285.0294878	-42.49949631
284.8006184	-42.01083372
284.5712885	-41.51307677
284.3414251	-41.00589569
284.1109521	-40.48894356
283.8797906	-39.9618552
283.6478584	-39.42424592
283.4150698	-38.87571024
283.1813351	-38.3158204
282.9465606	-37.74412482
282.7106483	-37.16014639
282.4734949	-36.56338066
282.2349921	-35.95329384
281.9950259	-35.32932057
281.753476	-34.69086161
281.510215	-34.03728121
281.2651084	-33.36790432
281.0180135	-32.68201344
280.7687784	-31.97884532
280.5172419	-31.25758716
280.2632317	-30.51737261
280.0065638	-29.75727728
279.7470412	-28.97631383
279.4844525	-28.17342657
279.2185703	-27.34748549
278.9491495	-26.49727969
278.6759257	-25.62151018
278.398612	-24.71878176
278.1168976	-23.78759424
277.8304438	-22.82633258
277.5388812	-21.83325599
277.2418056	-20.8064859
276.9387736	-19.7439925
276.6292967	-18.64357994
276.3128359	-17.50286978
275.9887938	-16.31928266
275.6565063	-15.09001801
275.3152321	-13.81203147
274.9641407	-12.48200995
274.6022978	-11.09634409
274.2286475	-9.65109787
273.841991	-8.141975344
273.4409603	-6.564284324
273.0239863	-4.912897112
272.589258	-3.18220847
272.1346736	-1.366091333
271.6577763	0.5421488496
271.1556745	2.549819631
270.6249379	4.664884608
270.0614628	6.896000373
269.4602946	9.252542035
268.8153904	11.74460946
268.1192982	14.38300297
267.362715	17.17915228
266.533869	20.14497603
265.6176368	23.29263972
264.5942584	26.63416731
263.4374186	30.18084344
262.1113056	33.94231634
260.565969	37.92526916
258.7297398	42.13145266
256.4963892	46.55472641
253.7024734	51.17643861
250.0856618	55.9577302
245.205306	60.82550378
238.2901566	65.64414212
227.9785315	70.15430209
212.1595299	73.84853043
189.4899594	75.84791863
164.2386905	75.31406599
144.0167743	72.45627456
130.5037199	68.22043438
121.6503117	63.34675667
115.5984848	58.23928091
111.2410375	53.11173655
107.953592	48.08294075
105.374563	43.22124532
103.2850657	38.56543309
101.5465504	34.13558424
100.0677013	29.93943706
98.78616289	25.97649259
97.65802357	22.24083129
96.65151928	18.7231023
95.74312788	15.41193671
94.91506751	12.29494282
94.15364798	9.359394338
93.44815644	6.592693043
92.7900869	3.982667993
92.17259641	1.517757647
91.59011424	-0.8128902187
91.03805616	-3.019375157
90.51261242	-5.111038635
90.01058825	-7.096483183
89.52928221	-8.983606683
89.06639252	-10.77964524
88.61994396	-12.49122013
88.18823031	-14.12438595
87.76976872	-15.68467779
87.363263	-17.17715662
86.96757406	-18.60645172
86.58169578	-19.9768003
86.20473531	-21.29208376
85.83589671	-22.55586089
85.4744674	-23.7713981
85.11980693	-24.94169671
84.77133737	-26.0695177
84.42853539	-27.15740394
84.09092536	-28.20770035
83.75807363	-29.22257189
83.42958348	-30.20401992
83.10509092	-31.15389681
82.78426092	-32.07391915
82.4667843	-32.96567963
82.15237486	-33.83065778
81.840767	-34.67022961
81.53171358	-35.48567636
81.22498406	-36.27819239
80.92036281	-37.0488923
80.61764769	-37.79881743
80.31664877	-38.52894168
80.01718711	-39.24017686
79.71909382	-39.93337751
79.42220908	-40.60934528
79.12638136	-41.26883297
78.83146666	-41.91254814
78.53732786	-42.54115647
78.24383409	-43.15528479
77.95086024	-43.75552384
77.65828643	-44.34243089
77.36599757	-44.91653198
77.07388298	-45.47832413
76.78183598	-46.02827731
76.48975358	-46.5668362
76.19753617	-47.09442192
75.90508724	-47.61143354
75.61231309	-48.11824946
75.31912262	-48.61522879
75.02542711	-49.10271252
74.73114	-49.58102462
74.43617671	-50.05047312
74.14045448	-50.51135104
73.84389216	-50.9639373
73.54641012	-51.40849753
73.24793007	-51.84528484
72.94837496	-52.27454054
72.64766883	-52.69649482
72.34573669	-53.11136733
72.04250445	-53.51936781
71.7378988	-53.92069657
71.43184711	-54.31554504
71.12427736	-54.70409623
70.81511802	-55.08652513
70.50429803	-55.46299919
70.19174669	-55.83367863
69.87739357	-56.19871687
69.56116849	-56.55826081
69.24300145	-56.91245119
68.92282253	-57.26142284
68.60056191	-57.60530502
68.27614973	-57.94422163
67.94951612	-58.27829148
67.62059109	-58.6076285
67.28930453	-58.93234201
66.95558617	-59.25253686
66.6193655	-59.56831366
66.28057178	-59.87976897
65.93913397	-60.18699543
65.59498072	-60.49008197
65.24804035	-60.78911394
64.89824077	-61.08417325
64.54550954	-61.37533851
64.18977377	-61.66268517
63.83096014	-61.94628562
63.46899485	-62.22620932
63.10380365	-62.50252291
62.73531179	-62.7752903
62.36344402	-63.04457279
61.98812458	-63.31042912
61.60927719	-63.57291562
61.22682504	-63.83208621
60.84069081	-64.08799257
60.45079666	-64.34068413
60.05706421	-64.59020821
59.6594146	-64.83661002
59.25776844	-65.07993278
58.85204587	-65.32021776
58.44216655	-65.55750431
58.0280497	-65.79182995
57.60961408	-66.0232304
57.1867781	-66.25173966
56.75945976	-66.47739
56.32757674	-66.70021206
55.89104644	-66.92023484
55.449786	-67.13748579
55.00371237	-67.35199081
54.55274236	-67.56377432
54.09679268	-67.77285924
53.63578004	-67.97926709
53.16962121	-68.18301798
52.69823308	-68.38413063
52.22153277	-68.58262245
51.73943769	-68.7785095
51.25186567	-68.97180659
50.75873504	-69.16252723
50.25996475	-69.35068371
49.75547449	-69.53628713
49.24518481	-69.71934736
48.72901726	-69.89987313
48.20689453	-70.07787203
47.6787406	-70.25335052
47.1444809	-70.42631396
46.60404248	-70.59676664
46.05735417	-70.76471181
45.50434679	-70.93015167
44.94495333	-71.09308742
44.37910914	-71.25351927
43.80675216	-71.41144646
43.22782315	-71.56686731
42.64226589	-71.71977921
42.05002741	-71.87017866
41.45105828	-72.01806128
40.84531284	-72.16342188
40.23274942	-72.30625442
39.61333068	-72.4465521
38.98702384	-72.58430734
38.35380095	-72.71951184
37.71363919	-72.8521566
37.06652118	-72.98223195
36.41243523	-73.10972759
35.75137566	-73.23463262
35.08334308	-73.35693556
34.40834469	-73.47662442
33.72639459	-73.59368672
33.03751404	-73.70810952
32.34173176	-73.81987948
31.63908422	-73.92898289
30.92961587	-74.03540572
30.21337947	-74.13913368
29.49043626	-74.24015222
28.76085625	-74.33844665
28.02471844	-74.43400212
27.28211096	-74.52680371
26.53313134	-74.61683648
25.77788659	-74.70408552
25.01649339	-74.788536
24.24907816	-74.87017321
23.47577717	-74.94898265
22.69673656	-75.02495007
21.91211236	-75.09806153
21.12207051	-75.16830342
20.32678676	-75.23566258
19.52644658	-75.30012632
18.72124507	-75.36168248
17.91138676	-75.42031948
17.0970854	-75.47602637
16.27856373	-75.52879292
15.45605317	-75.57860962
14.62979349	-75.62546776
13.80003245	-75.66935948
12.96702541	-75.71027779
12.13103482	-75.74821663
11.29232978	-75.78317093
10.45118554	-75.81513659
9.60788289	-75.84411058
8.762707622	-75.87009091
7.915949904	-75.89307672
7.067903651	-75.91306824
6.218865868	-75.93006684
5.369135978	-75.94407506
4.519015138	-75.95509659
3.668805542	-75.9631363
2.818809722	-75.96820021
1.969329842	-75.97029554
1.120666998	-75.96943066
0.2731205235	-75.96561511
359.4269873	-75.95885954
358.5825611	-75.94917576
357.7401319	-75.93657667
356.8999854	-75.92107623
356.062402	-75.90268947
355.2276569	-75.88143243
354.3960188	-75.85732213
353.56775	-75.83037652
352.7431055	-75.80061446
351.9223328	-75.76805566
351.1056714	-75.73272067
350.2933525	-75.69463076
349.4855984	-75.65380794
348.6826228	-75.61027489
347.8846297	-75.56405489
347.0918142	-75.51517177
346.3043614	-75.4636499
345.5224469	-75.40951408
344.7462365	-75.3527895
343.9758859	-75.29350173
343.2115413	-75.23167661
342.4533388	-75.16734023
341.7014047	-75.10051886
340.9558559	-75.03123892
340.2167992	-74.95952691
339.4843324	-74.88540938
338.7585436	-74.80891287
338.0395121	-74.73006386
337.3273081	-74.64888874
336.6219931	-74.56541377
335.9236202	-74.47966501
335.2322344	-74.39166831
334.5478725	-74.30144927
333.8705638	-74.20903318
333.2003301	-74.11444502
332.5371862	-74.0177094
331.8811401	-73.91885055
331.2321931	-73.81789227
330.5903404	-73.71485793
329.9555714	-73.60977042
329.3278694	-73.50265214
328.707213	-73.39352499
328.0935752	-73.2824103
327.4869245	-73.16932889
326.8872249	-73.05430098
326.294436	-72.93734622
325.7085137	-72.81848364
325.1294101	-72.69773169
324.5570737	-72.57510816
323.9914502	-72.45063022
323.4324819	-72.3243144
322.8801088	-72.19617657
322.334268	-72.06623194
321.7948946	-71.93449504
321.2619216	-71.80097974
320.7352799	-71.66569923
320.2148988	-71.52866601
319.7007063	-71.38989188
319.1926287	-71.24938797
318.6905913	-71.1071647
318.1945183	-70.9632318
317.704333	-70.8175983
317.219958	-70.67027251
316.7413151	-70.52126206
316.2683258	-70.37057387
315.800911	-70.21821414
315.3389915	-70.06418839
314.8824878	-69.90850139
314.4313203	-69.75115725
313.9854094	-69.59215933
313.5446756	-69.4315103
313.1090395	-69.26921212
312.6784219	-69.10526601
312.252744	-68.93967251
311.8319272	-68.77243141
311.4158934	-68.60354182
311.0045647	-68.43300209
310.5978642	-68.26080987
310.195715	-68.08696209
309.798041	-67.91145493
309.4047667	-67.73428386
309.0158173	-67.55544359
308.6311185	-67.37492812
308.2505968	-67.19273069
307.8741794	-67.00884378
307.5017942	-66.82325914
307.1333699	-66.63596774
306.7688358	-66.44695979
306.4081221	-66.25622472
306.0511597	-66.06375119
305.6978805	-65.86952705
305.3482168	-65.67353936
305.0021021	-65.47577438
304.6594703	-65.27621753
304.3202564	-65.0748534
303.984396	-64.87166574
303.6518257	-64.66663746
303.3224826	-64.45975057
302.9963049	-64.25098621
302.6732312	-64.04032461
302.3532011	-63.82774508
302.036155	-63.61322602
301.7220339	-63.39674485
301.4107796	-63.17827801
301.1023346	-62.95780096
300.7966421	-62.73528815
300.4936462	-62.51071297
300.1932913	-62.28404775
299.8955228	-62.05526374
299.6002867	-61.82433106
299.3075294	-61.59121868
299.0171983	-61.35589441
298.7292411	-61.11832483
298.4436063	-60.87847528
298.1602429	-60.63630983
297.8791004	-60.39179123
297.600129	-60.14488086
297.3232792	-59.89553873
297.0485022	-59.64372339
296.7757497	-59.3893919
296.5049737	-59.13249979
296.2361267	-58.87300101
295.9691616	-58.61084787
295.704032	-58.34599097
295.4406915	-58.07837918
295.1790941	-57.80795953
294.9191945	-57.53467718
294.6609472	-57.25847533
294.4043075	-56.97929516
294.1492306	-56.69707577
293.895672	-56.41175404
293.6435877	-56.12326461
293.3929335	-55.83153977
293.1436656	-55.53650933
292.8957404	-55.23810059
292.6491141	-54.93623816
292.4037434	-54.63084392
292.1595848	-54.32183682
291.9165947	-54.00913286
291.6747298	-53.69264487
291.4339466	-53.3722824
291.1942016	-53.04795161
290.9554509	-52.71955506
290.7176509	-52.38699158
290.4807574	-52.0501561
290.2447263	-51.70893943
290.009513	-51.36322812
289.7750727	-51.01290421
289.5413602	-50.65784503
289.3083299	-50.29792296
289.0759358	-49.9330052
288.8441311	-49.56295348
288.6128689	-49.18762382
288.3821013	-48.80686619
288.1517798	-48.42052422
287.9218553	-48.02843486
287.6922777	-47.63042803
287.4629959	-47.22632622
287.2339582	-46.81594407
287.0051113	-46.39908799
286.7764013	-45.97555563
286.5477726	-45.5451354
286.3191685	-45.10760597
286.0905307	-44.66273564
285.8617993	-44.21028178
285.632913	-43.74999011
285.4038082	-43.28159408
285.1744195	-42.80481401
284.9446794	-42.31935634
284.7145181	-41.82491273
284.4838632	-41.32115909
284.2526395	-40.80775459
284.020769	-40.28434053
283.7881707	-39.75053915
283.5547597	-39.20595233
283.320448	-38.65016022
283.085143	-38.08271968
282.8487482	-37.50316266
282.6111621	-36.91099442
282.3722783	-36.30569154
282.1319846	-35.68669989
281.890163	-35.05343223
281.6466886	-34.40526577
281.4014295	-33.7415394
281.154246	-33.06155069
280.9049895	-32.36455261
280.6535022	-31.64974996
280.3996159	-30.91629542
280.1431509	-30.16328518
279.883915	-29.38975429
279.6217023	-28.59467132
279.3562913	-27.77693269
279.0874436	-26.93535625
278.8149021	-26.06867433
278.5383884	-25.17552595
278.2576008	-24.25444827
277.972211	-23.30386713
277.6818617	-22.3220865
277.3861617	-21.30727685
277.0846827	-20.25746224
276.7769536	-19.17050597
276.4624547	-18.04409464
276.1406113	-16.87572049
275.8107848	-15.66266177
275.472264	-14.40196099
275.1242529	-13.09040082
274.7658576	-11.72447746
274.3960694	-10.30037121
274.0137453	-8.813914288
273.6175834	-7.260555451
273.2060933	-5.635321796
272.7775589	-3.932777584
272.3299927	-2.146980639
271.8610779	-0.2714369886
271.3680945	1.700944977
270.8478258	3.777898805
270.2964356	5.967839642
269.7093082	8.27989459
269.0808362	10.72391689
268.4041329	13.31047397
267.6706417	16.05079523
266.8695901	18.95665914
265.9872189	22.04019161
265.005666	25.31353557
263.9013164	28.78833628
262.6422986	32.47496361
261.1845771	36.38135705
259.4656525	40.51131979
257.39404	44.86197573
254.8309851	49.41986848
251.557342	54.15464262
247.2111599	59.00793421
241.1674875	63.87178375
232.3181472	68.54278351
218.8036443	72.62387804
198.5749351	75.37251724
173.3190093	75.82170894
150.6522077	73.72492922
134.8359234	69.89242361
124.5225981	65.19542741
117.6014608	60.14606992
112.7116556	55.01326614
109.0825637	49.94349653
106.2739705	45.02024316
104.0238587	40.29137188
102.1690267	35.78278483
100.6034425	31.50607432
99.25560172	27.46330207
98.07569397	23.65021548
97.02802778	20.0584998
96.08639093	16.67737619
95.23111215	13.49473128
94.44714442	10.49790349
93.72278099	7.674217375
93.04877479	5.011334404
92.41772138	2.497471756
91.82361844	0.1215278064
91.26154558	-2.126857083
90.72742812	-4.257283557
90.21786013	-6.278605012
89.72997024	-8.198957408
89.26131861	-10.02579969
88.80981689	-11.76595967
88.37366547	-13.42568199
87.95130379	-15.01067575
87.54137058	-16.5261606
87.1426719	-17.97691024
86.75415518	-19.367293
86.3748879	-20.70130925
86.00404019	-21.98262567
85.64087028	-23.21460647
85.28471242	-24.40034163
84.93496681	-25.54267257
84.59109097	-26.64421516
84.25259259	-27.70738062
83.91902336	-28.73439419
83.58997366	-29.72731208
83.26506811	-30.68803662
82.94396163	-31.61832995
82.62633609	-32.51982636
82.31189737	-33.39404339
82.00037278	-34.24239184
81.69150889	-35.06618482
81.38506952	-35.86664592
81.080834	-36.6449166
80.77859568	-37.40206287
80.47816057	-38.13908138
80.17934613	-38.85690488
79.8819802	-39.55640724
79.58590006	-40.23840798
79.29095154	-40.90367641
78.99698831	-41.5529354
78.70387113	-42.18686481
78.41146729	-42.80610463
78.11964997	-43.41125786
77.82829783	-44.0028931
77.53729444	-44.58154701
77.24652795	-45.14772649
76.95589067	-45.7019107
76.66527871	-46.24455297
76.37459168	-46.77608243
76.0837324	-47.29690569
75.79260662	-47.80740822
75.50112277	-48.30795574
75.20919174	-48.79889545
74.91672669	-49.28055716
74.62364283	-49.7532544
74.32985722	-50.21728535
74.03528867	-50.6729338
73.73985752	-51.12046997
73.44348554	-51.56015131
73.14609577	-51.99222324
72.84761241	-52.41691981
72.54796068	-52.83446436
72.24706676	-53.24507008
71.94485764	-53.64894059
71.64126103	-54.04627046
71.33620529	-54.43724565
71.02961936	-54.822044
70.72143262	-55.20083564
70.41157486	-55.57378337
70.09997622	-55.94104304
69.7865671	-56.3027639
69.47127807	-56.6590889
69.15403988	-57.01015504
68.83478336	-57.35609358
68.51343934	-57.6970304
68.18993868	-58.03308618
67.86421215	-58.36437667
67.5361904	-58.6910129
67.20580394	-59.0131014
66.8729831	-59.33074438
66.53765796	-59.64403993
66.19975836	-59.95308222
65.85921381	-60.25796159
65.51595351	-60.5587648
65.16990632	-60.8555751
64.82100069	-61.14847241
64.46916467	-61.43753345
64.11432588	-61.72283184
63.7564115	-62.00443824
63.39534823	-62.28242045
63.03106229	-62.55684353
62.66347941	-62.82776985
62.29252479	-63.09525927
61.91812314	-63.35936915
61.54019863	-63.62015446
61.1586749	-63.87766787
60.77347507	-64.13195982
60.38452172	-64.38307858
